,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Id
883,795,0,1,5,0,0,3,0.0,0.0,6,6,1.0,0.0,4,795.0,0,2,4,0,4,2,13,14,4,3,0,2,1,6,1.0,2,3,5,5,2230,0,1,4,3,1,3,0,0,6204,4,60.0,3,481,7,3,0.0,2,1,0,2,18,188,4,3,2,0,1,1,4,8,0,795.0,0,1912,1950,2006,884
884,0,0,1,3,0,4,3,432.0,0.0,1,6,0.0,0.0,4,460.0,1,2,4,0,4,3,6,6,1,3,0,1,1,6,1.0,5,2,5,1,892,0,1,4,2,1,3,3,0,7150,4,65.0,3,0,0,3,60.0,1,1,0,6,12,0,4,4,2,0,1,1,4,8,0,892.0,0,1967,1967,2009,885
885,0,0,1,2,4,4,0,1238.0,0.0,2,6,1.0,0.0,0,460.0,1,2,4,0,4,2,8,8,4,5,1,2,2,6,2.0,5,0,5,1,1709,0,1,0,2,1,2,3,0,5119,1,50.0,0,0,11,1,60.0,1,1,0,0,21,65,4,8,2,0,1,1,0,1,0,1698.0,97,1999,2000,2008,886
886,0,0,1,4,2,4,3,528.0,0.0,3,6,0.0,0.0,4,1098.0,1,2,4,0,4,3,8,8,4,3,0,1,2,6,2.0,5,0,5,1,1712,0,1,0,2,2,3,3,0,8393,0,70.0,3,0,10,3,122.0,1,1,0,5,12,54,4,4,2,0,1,1,3,8,0,1626.0,272,1959,2005,2006,887
887,521,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,816.0,1,2,4,0,2,3,8,8,4,3,0,2,1,6,1.0,5,3,5,1,1393,1,1,4,0,1,3,3,0,16466,4,59.0,0,0,4,3,0.0,2,1,0,3,7,0,6,4,2,0,1,1,4,8,265,816.0,121,1955,1955,2008,888
888,0,0,1,4,0,1,1,351.0,823.0,0,5,1.0,0.0,4,1043.0,1,2,4,0,2,2,13,14,4,5,1,2,2,6,2.0,5,3,5,1,2217,0,1,0,2,1,2,3,1,15865,4,95.0,0,0,0,3,0.0,2,1,0,9,12,207,5,7,2,0,5,0,4,8,224,2217.0,81,1970,1970,2007,889
889,0,162,1,2,0,4,3,1024.0,0.0,1,6,1.0,0.0,4,481.0,1,1,4,0,4,3,13,14,4,5,1,1,1,6,2.0,5,2,5,1,1505,0,1,0,2,1,3,3,0,12160,4,128.0,3,0,0,3,90.0,1,1,0,1,12,0,3,5,2,0,1,3,4,8,0,1505.0,0,1953,1953,2009,890
890,252,0,1,3,0,4,2,0.0,0.0,6,6,0.0,0.0,4,672.0,1,0,4,0,2,3,8,8,2,4,1,1,1,6,2.0,5,3,5,5,924,0,1,0,0,1,3,3,0,8064,0,60.0,3,0,4,3,0.0,2,3,2000,6,12,0,6,4,2,0,1,1,4,8,0,672.0,0,1949,2006,2007,891
891,765,0,1,3,0,4,3,226.0,500.0,3,5,0.0,0.0,4,192.0,1,2,4,0,4,3,6,6,4,5,1,1,2,6,2.0,5,2,5,1,1683,1,1,2,5,1,3,3,0,11184,4,70.0,3,0,5,3,92.0,1,1,0,6,19,0,4,5,2,0,1,3,4,8,0,918.0,243,1978,1978,2009,892
892,0,0,1,3,0,4,3,663.0,0.0,2,6,0.0,1.0,4,396.0,1,2,4,0,4,3,6,6,2,3,0,1,1,6,1.0,5,2,5,1,1068,0,1,4,2,1,3,3,0,8414,4,70.0,3,0,0,3,0.0,2,1,0,1,19,0,7,5,2,0,1,3,4,8,0,1059.0,192,1963,2003,2006,893
893,0,0,1,3,0,4,2,1064.0,0.0,1,6,1.0,0.0,2,319.0,1,4,4,0,4,3,13,10,0,2,1,2,1,6,1.0,5,3,5,1,1383,0,1,4,2,1,3,3,0,13284,4,71.0,3,0,0,3,0.0,2,1,0,5,19,116,4,4,2,0,1,1,4,8,0,1383.0,511,1954,1954,2008,894
894,0,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,4,0,4,3,9,10,4,3,0,3,2,6,2.0,5,3,5,1,1535,0,1,4,2,2,3,0,0,7018,4,64.0,3,0,10,3,0.0,2,1,0,5,20,0,4,4,2,0,1,1,2,8,0,0.0,0,1979,1979,2009,895
895,813,0,1,4,0,4,3,400.0,0.0,1,6,1.0,0.0,4,380.0,1,2,4,0,4,3,6,6,4,5,1,1,1,6,2.0,5,2,5,1,1796,1,1,4,5,1,3,3,0,7056,4,71.0,3,0,5,3,415.0,1,1,0,9,12,50,4,5,2,0,1,3,4,8,0,780.0,0,1963,1963,2008,896
896,0,0,0,2,0,4,3,285.0,0.0,0,6,0.0,0.0,4,666.0,0,2,4,0,4,3,13,14,4,3,0,0,1,6,1.0,5,3,5,5,951,0,1,0,2,1,3,3,0,8765,4,50.0,3,0,1,4,0.0,2,1,0,3,9,28,5,3,2,0,1,1,0,8,0,951.0,0,1936,1950,2006,897
897,1120,0,1,6,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,1,4,0,4,3,9,10,4,3,0,3,2,6,2.0,5,3,5,5,2240,0,1,4,5,2,3,3,0,7018,4,64.0,3,0,10,3,0.0,2,1,0,5,20,0,4,4,2,0,1,1,2,8,0,0.0,154,1979,1979,2009,898
898,0,0,1,2,0,4,1,2188.0,0.0,2,6,1.0,0.0,0,142.0,1,2,4,0,4,0,12,13,4,2,2,2,2,6,3.0,5,0,5,1,2364,1,1,0,2,1,0,3,0,12919,4,100.0,0,0,0,3,760.0,3,1,0,2,16,67,4,8,2,0,1,3,5,6,0,2330.0,0,2009,2010,2010,899
899,0,0,1,3,0,4,3,465.0,0.0,1,6,0.0,0.0,4,447.0,1,1,4,0,4,3,6,10,4,5,1,1,1,6,1.0,5,3,5,1,1236,0,1,4,2,1,3,3,0,6993,4,65.0,3,0,0,3,0.0,2,1,0,5,19,0,6,4,2,0,1,1,4,8,0,912.0,0,1961,1994,2006,900
900,0,0,1,2,0,4,3,322.0,0.0,0,6,0.0,0.0,4,536.0,1,2,4,0,4,3,6,6,4,3,0,1,1,6,1.0,5,3,5,5,858,0,1,4,2,1,3,3,0,7340,4,73.0,0,0,0,3,0.0,2,1,0,5,12,0,5,3,2,0,1,1,4,8,0,858.0,0,1971,1971,2007,901
901,0,0,1,2,0,4,2,860.0,0.0,1,6,1.0,0.0,4,132.0,1,2,4,0,2,3,8,8,4,3,0,1,1,6,1.0,5,3,5,5,1306,0,1,4,2,1,3,3,0,8712,4,64.0,0,0,0,3,0.0,2,1,0,4,12,0,6,4,2,0,1,3,4,8,0,992.0,0,1957,2000,2009,902
902,702,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,783.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,0,5,1,1509,1,1,0,5,1,2,3,0,7875,4,63.0,3,0,5,3,0.0,2,1,0,6,8,75,4,6,2,0,1,1,4,8,0,783.0,0,2003,2003,2006,903
903,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1670.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,2,5,1,1670,0,1,0,2,1,2,1,0,14859,1,50.0,0,0,0,3,27.0,1,1,0,7,8,60,4,6,2,0,1,3,5,6,0,1670.0,144,2006,2006,2006,904
904,0,0,1,3,0,4,3,599.0,0.0,2,6,0.0,0.0,4,277.0,1,2,4,0,4,3,6,14,2,3,0,1,1,6,1.0,5,3,5,1,902,0,1,4,2,1,3,3,0,6173,4,71.0,0,0,0,3,75.0,1,1,0,7,19,0,5,4,2,0,1,1,4,8,0,876.0,0,1967,1967,2007,905
905,0,0,1,3,0,4,3,354.0,290.0,5,3,1.0,0.0,4,412.0,1,2,4,164,4,3,6,6,2,3,0,1,1,6,1.0,5,2,5,1,1063,0,1,4,2,1,3,3,0,9920,4,80.0,3,0,0,3,110.0,3,1,0,1,12,0,4,4,2,0,1,1,4,8,0,1056.0,0,1954,1954,2010,906
906,0,0,1,3,0,4,3,63.0,0.0,2,6,1.0,0.0,2,1560.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,2,5,1,1636,0,1,0,2,1,2,3,0,13501,0,116.0,0,0,0,3,208.0,3,1,0,5,21,60,4,7,2,0,1,1,4,8,0,1623.0,0,2006,2006,2007,907
907,1037,0,1,3,0,4,3,223.0,0.0,5,6,0.0,0.0,2,794.0,1,2,4,0,4,2,3,3,4,2,1,1,1,6,1.0,5,0,1,1,2057,1,1,2,0,1,2,3,0,11500,4,86.0,0,0,4,3,0.0,2,1,0,5,6,0,6,6,2,0,1,1,4,8,322,1017.0,0,1936,1987,2006,908
908,0,0,1,2,0,4,0,301.0,324.0,1,0,1.0,0.0,2,239.0,1,2,4,0,4,3,6,6,2,3,0,1,1,6,2.0,5,3,5,1,902,0,1,4,2,1,3,2,1,8885,4,73.0,0,0,0,3,0.0,2,1,0,5,11,0,4,4,2,0,1,1,4,8,0,864.0,164,1983,1983,2006,909
909,742,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,742.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,0,5,1,1484,1,1,0,5,1,2,3,0,12589,4,149.0,1,0,5,3,0.0,2,1,0,5,8,24,4,5,2,0,1,1,4,8,0,742.0,36,2005,2005,2009,910
910,1169,0,1,5,2,4,3,443.0,0.0,5,6,0.0,0.0,4,662.0,1,1,0,0,4,3,8,8,4,3,0,1,2,6,2.0,5,3,5,5,2274,0,1,4,5,2,3,3,0,11600,0,80.0,3,0,10,3,361.0,1,1,0,0,12,0,4,4,2,0,1,1,4,8,0,1105.0,0,1960,1960,2010,911
911,0,0,1,3,0,1,0,196.0,0.0,0,6,0.0,0.0,2,1072.0,1,2,4,0,4,3,6,10,4,3,0,1,1,6,1.0,5,3,5,5,1268,1,1,4,2,1,2,3,1,9286,1,70.0,0,0,0,3,0.0,2,1,0,9,5,0,6,4,2,0,1,1,4,8,0,1268.0,173,1977,1989,2009,912
912,0,0,1,3,0,4,3,489.0,0.0,5,6,0.0,0.0,4,279.0,0,2,4,112,4,3,8,8,2,3,0,0,1,2,1.0,5,3,5,5,1015,0,1,4,2,1,3,3,0,6120,4,51.0,3,0,1,4,0.0,2,3,620,6,3,0,6,4,2,0,1,1,0,8,120,768.0,0,1925,1950,2006,913
913,1001,0,1,4,2,4,3,284.0,0.0,1,6,0.0,0.0,4,717.0,0,2,0,0,4,3,8,8,4,3,0,1,2,6,3.0,5,3,5,0,2002,0,1,4,5,2,3,1,0,6270,4,82.0,3,0,10,2,0.0,2,1,0,7,6,0,5,4,2,0,1,1,4,8,0,1001.0,0,1949,1950,2007,914
914,612,0,2,2,4,4,0,294.0,0.0,2,6,0.0,0.0,2,318.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,5,1224,1,1,0,5,1,2,3,0,3000,4,30.0,3,0,12,1,76.0,3,1,0,5,21,234,4,5,2,0,1,1,5,6,0,612.0,0,2009,2009,2009,915
915,546,0,1,3,3,4,3,0.0,0.0,6,6,0.0,0.0,4,546.0,1,2,4,0,4,3,5,5,4,3,0,1,1,6,1.0,5,3,5,1,1092,1,1,1,5,1,3,3,0,2001,4,21.0,3,0,12,4,80.0,1,1,0,0,10,0,4,3,2,0,1,1,4,8,0,546.0,0,1970,1970,2007,916
916,0,0,1,1,0,4,0,50.0,0.0,1,6,1.0,0.0,4,430.0,0,2,0,0,4,3,0,0,4,3,0,1,0,6,1.0,5,3,5,5,480,0,1,4,2,1,3,3,0,9000,4,50.0,3,0,0,0,0.0,2,1,0,9,9,0,2,1,2,0,1,1,0,8,0,480.0,0,1949,1950,2006,917
917,0,0,1,3,0,4,3,1059.0,0.0,0,6,0.0,0.0,4,75.0,1,2,0,0,4,3,12,13,4,3,0,1,1,6,1.0,5,2,5,1,1229,0,1,0,2,1,3,3,0,17140,4,65.5,3,0,0,3,0.0,2,1,0,3,7,0,5,3,2,0,1,1,4,8,0,1134.0,0,1956,1956,2009,918
918,1215,0,1,4,0,4,2,48.0,634.0,1,2,1.0,0.0,0,422.0,1,2,4,224,4,2,6,6,0,5,1,2,2,6,3.0,5,2,5,1,2127,1,1,0,5,1,2,3,0,13125,0,103.0,0,0,5,3,0.0,2,1,0,10,20,192,4,6,2,0,1,1,4,8,0,1104.0,72,1991,1991,2007,919
919,0,0,1,3,0,4,3,528.0,411.0,0,1,1.0,0.0,2,245.0,1,2,4,0,4,0,8,8,4,5,1,1,1,2,2.0,5,3,5,1,1414,0,1,0,2,1,3,3,0,11029,0,87.0,0,0,0,3,0.0,2,1,0,4,12,51,7,5,2,0,1,3,4,8,190,1184.0,0,1958,2002,2008,920
920,785,0,1,3,0,1,3,814.0,0.0,2,6,0.0,1.0,2,114.0,1,2,4,0,2,2,6,6,4,3,0,2,2,6,2.0,5,2,5,1,1721,1,1,0,5,1,2,3,0,8462,4,70.0,0,0,5,3,105.0,1,1,0,6,20,87,4,5,2,0,1,1,4,8,0,928.0,300,1994,1994,2007,921
921,928,0,1,4,2,4,3,1084.0,0.0,0,6,2.0,0.0,4,188.0,1,1,4,0,4,3,8,8,0,3,0,1,2,6,0.0,3,1,3,6,2200,2,1,2,0,2,3,3,0,8777,4,67.0,3,0,10,3,0.0,2,1,0,8,7,70,6,4,0,0,1,1,4,8,0,1272.0,0,1900,2003,2008,922
922,0,23,1,3,0,4,3,28.0,0.0,2,6,0.0,0.0,2,1288.0,1,6,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,0,5,1,1316,0,1,0,2,1,2,3,0,10237,4,65.0,3,0,0,3,0.0,2,1,0,9,8,0,4,5,2,0,1,1,5,6,0,1316.0,100,2005,2006,2006,923
923,0,0,1,2,4,4,3,165.0,841.0,3,2,1.0,0.0,2,598.0,1,2,4,0,4,2,9,10,4,1,1,2,2,6,2.0,5,2,5,1,1617,0,1,0,2,1,2,3,0,8012,4,50.0,3,0,11,3,0.0,2,1,0,6,20,69,4,5,2,0,1,1,4,8,0,1604.0,0,1993,1994,2008,924
924,0,0,1,3,0,4,3,625.0,1061.0,1,3,1.0,0.0,2,0.0,1,2,4,0,2,3,9,10,4,5,1,1,2,6,2.0,5,3,5,1,1686,0,1,4,2,1,3,3,0,10240,4,79.0,3,0,0,3,157.0,1,1,0,4,14,131,5,5,2,0,1,1,4,8,0,1686.0,384,1980,1980,2006,925
925,0,0,1,3,0,4,0,767.0,93.0,0,3,0.0,1.0,2,266.0,1,2,4,0,4,3,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1126,0,1,4,2,1,0,3,0,15611,0,80.0,0,0,0,3,0.0,2,1,0,2,14,0,5,4,2,0,1,1,0,8,0,1126.0,180,1977,1977,2008,926
926,1140,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1181.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,0,5,3,2374,1,1,0,5,1,0,3,0,11999,4,93.0,3,0,5,3,340.0,1,1,0,4,16,100,4,7,2,0,1,3,4,8,0,1181.0,104,2003,2004,2007,927
927,880,0,1,4,0,4,3,552.0,0.0,1,6,0.0,0.0,4,280.0,1,1,4,0,4,3,8,8,0,2,1,1,2,6,2.0,5,2,5,1,1978,1,1,2,5,1,3,3,0,9900,4,80.0,3,0,5,3,342.0,1,1,0,3,14,43,4,6,2,0,1,1,4,8,0,832.0,0,1968,1968,2008,928
928,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1753.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,2.0,5,2,5,1,1788,0,1,0,2,1,0,3,0,11838,4,70.0,3,0,0,3,0.0,2,1,0,5,5,151,4,7,2,0,1,3,4,8,0,1753.0,202,2001,2001,2009,929
929,1243,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,964.0,1,2,4,0,4,3,6,6,4,5,1,2,2,6,2.0,5,0,5,3,2236,1,1,2,5,1,2,3,0,13006,0,65.0,0,0,5,3,285.0,1,1,0,10,8,0,4,6,2,0,1,1,4,8,0,964.0,0,1997,1997,2006,930
930,0,0,1,3,0,4,0,16.0,0.0,2,6,0.0,0.0,2,1450.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,3.0,5,0,5,1,1466,0,1,0,2,1,2,1,0,8925,4,73.0,0,0,0,3,0.0,2,1,0,6,23,18,4,7,2,0,1,1,4,8,0,1466.0,100,2007,2007,2009,931
931,0,0,1,2,0,4,3,338.0,466.0,1,5,0.0,1.0,4,121.0,1,2,4,0,4,3,12,13,1,3,0,1,1,6,1.0,5,3,5,5,925,0,1,0,2,1,3,3,0,9100,4,70.0,3,0,0,3,0.0,2,1,0,6,12,0,5,4,2,0,1,1,4,8,0,925.0,0,1965,1965,2009,932
932,0,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,0,1905.0,1,8,4,0,4,0,12,7,4,2,1,2,2,6,3.0,5,0,5,1,1905,0,1,0,2,1,0,3,0,11670,0,84.0,0,0,0,3,302.0,3,1,0,2,21,191,4,8,2,0,1,3,4,8,0,1905.0,0,2006,2006,2007,933
933,0,0,1,3,0,4,0,20.0,0.0,2,6,0.0,0.0,2,1480.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1500,0,1,0,2,1,2,3,0,8487,2,63.0,3,0,0,3,210.0,1,1,0,7,5,36,4,6,2,0,1,1,4,8,0,1500.0,192,2004,2004,2009,934
934,0,0,1,4,0,4,1,425.0,0.0,2,6,1.0,0.0,2,160.0,1,3,4,0,4,3,13,14,4,2,1,1,2,6,2.0,5,2,5,1,2069,0,1,0,2,1,2,1,1,27650,4,313.0,1,0,0,3,0.0,2,1,0,10,12,0,6,6,2,0,5,0,4,8,0,585.0,0,1960,2007,2008,935
935,0,0,1,1,0,4,2,0.0,0.0,6,6,0.0,0.0,1,600.0,1,2,4,32,2,3,8,8,4,3,0,2,1,6,2.0,5,3,5,5,747,0,1,2,2,1,3,3,0,5825,4,52.0,0,0,1,3,108.0,1,1,0,5,3,0,4,3,2,0,1,1,4,8,0,600.0,0,1926,1953,2006,936
936,0,0,1,2,0,4,3,833.0,0.0,2,6,1.0,0.0,2,343.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1200,0,1,0,2,1,2,3,0,10083,4,67.0,3,0,0,3,0.0,2,1,0,7,20,41,4,6,2,0,1,1,4,8,0,1176.0,0,2003,2003,2009,937
937,858,0,1,3,0,4,2,341.0,0.0,2,6,0.0,0.0,2,772.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,2,5,1,1971,1,1,0,5,1,2,3,0,9675,4,75.0,3,0,5,3,0.0,2,1,0,1,21,48,4,6,2,0,1,1,4,8,0,1113.0,0,2005,2005,2009,938
938,571,0,1,3,0,1,2,464.0,0.0,2,6,0.0,0.0,2,927.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,3.0,5,2,5,1,1962,1,1,0,5,1,2,3,0,8760,4,73.0,3,0,5,3,0.0,2,1,0,7,5,90,4,6,2,0,1,1,5,6,0,1391.0,0,2006,2006,2006,939
939,1196,0,1,4,0,4,2,0.0,0.0,6,6,0.0,0.0,4,1032.0,1,2,4,318,2,3,8,8,4,5,2,1,2,6,1.0,5,3,5,1,2403,0,1,0,5,1,3,3,0,24090,4,80.0,3,0,6,3,0.0,2,1,0,5,4,0,6,6,2,0,1,1,4,0,0,1032.0,56,1940,1950,2010,940
940,0,0,1,4,2,4,1,936.0,396.0,5,3,0.0,0.0,4,396.0,1,2,4,0,4,3,9,10,4,3,0,1,2,6,2.0,5,3,5,1,1728,0,1,4,2,2,3,3,0,12640,4,55.0,0,0,10,3,0.0,2,1,0,6,11,0,4,5,2,0,1,1,4,8,0,1728.0,40,1976,1976,2006,941
941,1038,168,1,3,0,4,3,772.0,0.0,0,6,1.0,0.0,2,220.0,1,8,4,0,4,2,12,13,0,5,1,2,2,6,2.0,5,2,5,3,2060,1,1,0,5,1,2,3,0,8755,2,65.0,0,0,5,3,298.0,1,1,0,5,8,0,4,6,2,0,1,1,4,8,0,992.0,0,1999,1999,2009,942
942,0,0,1,4,2,4,1,1440.0,0.0,2,6,2.0,0.0,2,0.0,1,2,4,0,4,3,8,8,4,3,0,2,2,6,0.0,3,1,3,6,1440,0,1,4,2,2,3,3,0,7711,4,42.0,0,0,10,3,0.0,2,1,0,7,7,0,2,3,0,0,1,1,0,7,0,1440.0,321,1977,1977,2007,943
943,0,0,1,4,2,4,0,0.0,0.0,6,6,0.0,0.0,4,1632.0,1,2,4,0,4,3,6,10,4,3,0,1,2,6,2.0,5,3,5,1,1632,0,1,4,2,2,3,2,0,25000,4,100.0,3,0,10,3,0.0,2,1,0,5,11,0,3,4,1,0,1,1,4,8,0,1632.0,0,1967,1967,2007,944
944,0,0,1,3,0,4,3,111.0,354.0,2,5,0.0,1.0,4,354.0,1,2,0,0,4,3,6,6,4,2,1,1,1,6,2.0,5,2,5,2,1344,0,1,2,7,1,2,3,0,14375,1,85.0,0,0,0,3,541.0,1,1,0,0,23,118,5,5,2,0,1,1,0,0,233,819.0,0,1958,1958,2009,945
945,561,0,1,2,0,4,3,1088.0,0.0,3,6,0.0,0.0,4,0.0,1,2,4,244,4,3,12,13,3,3,0,0,1,6,2.0,5,3,5,5,1869,0,1,4,0,1,3,3,0,8820,0,98.0,3,120,4,4,0.0,2,1,0,8,17,0,5,4,2,0,1,3,4,8,0,1088.0,48,1890,1996,2009,946
946,0,0,1,3,0,4,0,748.0,294.0,0,1,1.0,0.0,4,102.0,1,2,4,0,2,3,6,6,4,5,1,1,1,6,1.0,5,2,5,1,1144,0,1,4,7,1,3,3,0,8163,4,70.0,3,0,8,3,128.0,1,1,0,2,12,0,5,4,2,0,1,1,4,8,0,1144.0,86,1959,1959,2006,947
947,0,0,1,3,0,4,0,1300.0,0.0,2,6,1.0,0.0,2,316.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,0,5,1,1629,0,1,0,2,1,2,3,0,14536,4,85.0,3,0,0,3,236.0,1,1,0,10,23,252,4,7,2,0,1,3,4,8,0,1616.0,0,2002,2003,2007,948
948,840,0,1,3,0,4,4,0.0,0.0,6,6,0.0,0.0,2,936.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,2.0,5,2,5,1,1776,1,1,0,5,1,2,3,0,14006,4,65.0,0,0,5,3,144.0,1,1,0,1,5,96,4,6,2,0,1,1,4,8,0,936.0,144,2002,2002,2006,949
949,0,0,1,3,0,4,3,982.0,0.0,0,6,1.0,0.0,4,179.0,1,2,4,0,4,3,9,10,4,5,1,1,1,6,2.0,5,2,5,1,1381,1,1,4,2,1,2,3,0,9360,4,78.0,3,0,0,3,0.0,2,1,0,2,14,0,6,5,2,0,1,3,4,8,0,1161.0,0,1972,2006,2010,950
950,0,0,1,3,0,4,3,398.0,149.0,0,1,1.0,0.0,4,317.0,1,2,4,0,4,3,12,13,4,3,0,1,1,6,2.0,5,2,5,5,864,0,1,2,2,1,2,3,0,7200,4,60.0,3,0,0,3,0.0,2,1,0,6,12,0,7,4,2,0,1,1,4,8,0,864.0,194,1950,2002,2007,951
951,0,0,1,3,0,4,3,641.0,0.0,1,6,1.0,0.0,4,187.0,1,2,4,0,4,3,12,13,2,3,0,1,1,6,1.0,5,3,5,5,965,0,1,2,2,1,3,3,0,7800,0,60.0,3,0,0,2,0.0,2,1,0,6,20,0,4,4,2,0,1,1,0,8,0,828.0,421,1965,1965,2006,952
952,0,0,1,2,0,4,0,660.0,0.0,2,6,0.0,1.0,2,108.0,1,2,4,0,2,3,14,6,2,3,0,1,1,6,1.0,5,0,5,5,768,0,1,2,6,1,3,3,0,7200,4,60.0,3,0,9,3,0.0,2,1,0,3,5,0,7,4,2,0,1,1,4,8,0,768.0,192,1972,2003,2009,953
953,800,0,1,4,0,4,0,562.0,193.0,0,3,0.0,1.0,4,29.0,1,2,4,0,4,3,6,6,2,4,1,1,2,3,2.0,5,2,5,1,1968,1,1,0,5,1,3,3,1,11075,4,73.0,0,0,5,3,232.0,1,3,400,8,11,189,3,4,2,0,1,1,4,8,0,784.0,305,1969,1969,2008,954
954,0,0,1,4,2,1,1,945.0,0.0,2,6,0.0,2.0,2,0.0,1,2,4,0,4,3,14,10,4,3,0,1,2,6,0.0,3,1,3,6,980,0,1,4,6,0,3,3,0,9400,1,35.0,0,0,10,3,250.0,1,1,0,9,7,0,4,5,2,0,5,0,1,8,0,945.0,0,1975,1975,2006,955
955,979,0,1,4,2,4,3,484.0,0.0,5,6,0.0,0.0,2,495.0,0,2,1,0,4,3,8,8,4,3,0,1,2,6,2.0,5,3,5,1,1958,0,1,4,5,2,3,1,0,7136,4,82.0,0,0,10,2,423.0,1,1,0,7,6,0,5,5,2,0,1,1,4,8,0,979.0,0,1946,1950,2007,956
956,668,0,1,2,4,4,3,285.0,0.0,0,6,0.0,0.0,2,276.0,1,2,4,0,4,3,8,8,0,5,1,1,1,6,2.0,5,0,5,1,1229,1,1,4,5,1,3,3,0,1300,4,24.0,3,0,12,4,0.0,2,1,0,4,1,0,5,5,2,0,1,1,4,8,0,561.0,150,1980,1980,2009,957
957,0,0,1,3,0,4,3,417.0,0.0,5,6,0.0,0.0,4,640.0,1,2,4,0,4,3,8,8,4,3,0,1,1,6,2.0,5,0,5,5,1057,0,1,4,2,1,3,3,0,7420,4,70.0,3,0,0,3,0.0,2,1,0,3,19,0,4,4,2,0,1,3,4,8,0,1057.0,0,1962,1962,2007,958
958,0,0,1,3,0,4,2,699.0,0.0,2,6,1.0,0.0,2,638.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1337,0,1,0,2,1,2,3,0,8450,4,65.0,3,0,0,3,0.0,2,1,0,9,5,39,4,6,2,0,1,1,4,8,0,1337.0,0,2003,2003,2007,959
959,720,0,1,3,3,4,3,604.0,0.0,0,6,1.0,0.0,2,92.0,1,2,4,0,4,2,8,8,4,3,0,2,2,6,2.0,5,3,5,5,1416,1,1,0,5,1,2,3,0,2572,2,24.0,3,0,12,1,0.0,2,1,0,4,21,44,4,6,2,0,1,3,4,8,0,696.0,0,1999,1999,2010,960
960,0,0,1,2,0,4,1,696.0,0.0,1,6,1.0,0.0,4,162.0,1,2,4,0,2,3,13,10,4,3,0,1,1,6,0.0,3,1,3,6,858,0,1,2,2,1,3,3,0,7207,4,50.0,0,0,0,3,0.0,2,1,0,1,3,0,6,4,2,0,1,1,4,8,0,858.0,117,1958,2008,2010,961
961,1330,0,1,4,0,1,3,896.0,0.0,0,6,1.0,0.0,2,434.0,1,4,4,0,2,3,6,6,4,5,1,1,2,6,2.0,5,0,5,1,2872,1,1,4,5,1,3,3,0,12227,0,80.0,0,0,5,3,424.0,1,1,0,6,14,282,6,5,2,0,1,1,4,8,0,1330.0,550,1977,1995,2008,962
